dataset,record_id,source_row_number,code,severity,field,message,raw_value,affects_metrics,recommended_action
Deals,IMPORT-DEAL-D13EF72073D7,155,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-D13EF72073D7 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-D13EF72073D7,155,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-83AEE5CAAEA8,156,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_007',COMPANY007,False,
Deals,IMPORT-DEAL-83AEE5CAAEA8,156,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-83AEE5CAAEA8 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-83AEE5CAAEA8,156,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-C046C5095996,157,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_006',COMPANY006,False,
Deals,IMPORT-DEAL-C046C5095996,157,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-C046C5095996 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-C046C5095996,157,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-A4B2F94BF0E3,158,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_053',COMPANY053,False,
Deals,IMPORT-DEAL-A4B2F94BF0E3,158,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-A4B2F94BF0E3 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-A4B2F94BF0E3,158,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-A4B2F94BF0E3,158,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-5E764F092917,159,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_174',COMPANY174,False,
Deals,IMPORT-DEAL-5E764F092917,159,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-5E764F092917 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-5E764F092917,159,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-5E764F092917,159,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-7CFA081F507E,160,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_158',COMPANY158,False,
Deals,IMPORT-DEAL-7CFA081F507E,160,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-7CFA081F507E due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-7CFA081F507E,160,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-7CFA081F507E,160,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-DE7E7746A094,161,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_007',COMPANY007,False,
Deals,IMPORT-DEAL-DE7E7746A094,161,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-DE7E7746A094 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-DE7E7746A094,161,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-C4F8088CC090,162,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_008',COMPANY008,False,
Deals,IMPORT-DEAL-C4F8088CC090,162,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-C4F8088CC090 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-C4F8088CC090,162,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-C4F8088CC090,162,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-FFA2EF0D0C3D,163,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_081',COMPANY081,False,
Deals,IMPORT-DEAL-FFA2EF0D0C3D,163,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-FFA2EF0D0C3D due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-FFA2EF0D0C3D,163,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-126C64772C89,164,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_079',COMPANY079,False,
Deals,IMPORT-DEAL-126C64772C89,164,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-126C64772C89 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-126C64772C89,164,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-126C64772C89,164,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-CFF49A321D1A,165,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_124',COMPANY124,False,
Deals,IMPORT-DEAL-CFF49A321D1A,165,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-CFF49A321D1A due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-CFF49A321D1A,165,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-CFF49A321D1A,165,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-FF5DA7B40448,166,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_195',COMPANY195,False,
Deals,IMPORT-DEAL-FF5DA7B40448,166,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-FF5DA7B40448 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-FF5DA7B40448,166,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-FF5DA7B40448,166,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-A7401D36C6D6,167,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_119',COMPANY119,False,
Deals,IMPORT-DEAL-A7401D36C6D6,167,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-A7401D36C6D6 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-A7401D36C6D6,167,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-A7401D36C6D6,167,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-96BFDA396B52,168,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_049',COMPANY049,False,
Deals,IMPORT-DEAL-96BFDA396B52,168,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-96BFDA396B52 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-96BFDA396B52,168,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-1B94F9971CC7,169,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_156',COMPANY156,False,
Deals,IMPORT-DEAL-1B94F9971CC7,169,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-1B94F9971CC7 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-1B94F9971CC7,169,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-BD60DECA4135,170,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_088',COMPANY088,False,
Deals,IMPORT-DEAL-BD60DECA4135,170,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-BD60DECA4135 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-BD60DECA4135,170,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-BD60DECA4135,170,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-6147F9592D19,171,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_147',COMPANY147,False,
Deals,IMPORT-DEAL-6147F9592D19,171,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-6147F9592D19 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-6147F9592D19,171,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-5CE8650092A8,172,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_166',COMPANY166,False,
Deals,IMPORT-DEAL-5CE8650092A8,172,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-5CE8650092A8 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-5CE8650092A8,172,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-B5FB2DA912E9,173,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_035',COMPANY035,False,
Deals,IMPORT-DEAL-B5FB2DA912E9,173,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-B5FB2DA912E9 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-7C29C5E7A33A,174,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_189',COMPANY189,False,
Deals,IMPORT-DEAL-7C29C5E7A33A,174,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-7C29C5E7A33A due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-7BAF1E471772,175,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_124',COMPANY124,False,
Deals,IMPORT-DEAL-7BAF1E471772,175,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-7BAF1E471772 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-D9D66CB2F8CB,176,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_117',COMPANY117,False,
Deals,IMPORT-DEAL-D9D66CB2F8CB,176,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-D9D66CB2F8CB due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-F6EDC8A471F0,177,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_111',COMPANY111,False,
Deals,IMPORT-DEAL-F6EDC8A471F0,177,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-F6EDC8A471F0 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-47BC718B4EE1,178,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_007',COMPANY007,False,
Deals,IMPORT-DEAL-47BC718B4EE1,178,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-47BC718B4EE1 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-8F681AB326D3,179,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_010',COMPANY010,False,
Deals,IMPORT-DEAL-8F681AB326D3,179,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-8F681AB326D3 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-CDF7B0C98D74,180,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_105',COMPANY105,False,
Deals,IMPORT-DEAL-CDF7B0C98D74,180,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-CDF7B0C98D74 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-CDF7B0C98D74,180,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-E1F1D2C6CB6D,182,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_126',COMPANY126,False,
Deals,IMPORT-DEAL-E1F1D2C6CB6D,182,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-E1F1D2C6CB6D due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-E1F1D2C6CB6D,182,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-E1F1D2C6CB6D,182,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-E1F1D2C6CB6D,182,missing_exact_close_date,info,expected_close_date,Tentative close date is missing,nan,False,
Deals,IMPORT-DEAL-439B0B02B768,183,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_036',COMPANY036,False,
Deals,IMPORT-DEAL-439B0B02B768,183,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-439B0B02B768 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-439B0B02B768,183,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-439B0B02B768,183,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-439B0B02B768,183,missing_exact_close_date,info,expected_close_date,Tentative close date is missing,nan,False,
Deals,IMPORT-DEAL-FF06391ADDCD,184,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_137',COMPANY137,False,
Deals,IMPORT-DEAL-FF06391ADDCD,184,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-FF06391ADDCD due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-FF06391ADDCD,184,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-FF06391ADDCD,184,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-FF06391ADDCD,184,missing_exact_close_date,info,expected_close_date,Tentative close date is missing,nan,False,
Deals,IMPORT-DEAL-3D747AC05CDD,186,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_137',COMPANY137,False,
Deals,IMPORT-DEAL-3D747AC05CDD,186,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-3D747AC05CDD due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-3D747AC05CDD,186,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-3D747AC05CDD,186,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-3D747AC05CDD,186,missing_exact_close_date,info,expected_close_date,Tentative close date is missing,nan,False,
Deals,IMPORT-DEAL-FA9F6BC2CD1C,188,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_024',COMPANY024,False,
